,SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
33,CLDP0037,Charlotte Sharman Primary School,51.49611282348633,-0.1055900007486343,,Urban Background,2.650000095367432,29.0,School,0,https://api.breathelondon.org/assets/images/CLDP0037.jpg,"Charlotte Sharman is located in the diverse community of Elephant and Castle. All pupils are now undertaking a whole school topic 'We can save the world', learning about how children can make the world a better place.",1.0,normal,99.0,excellent,nominal,healthy,ADCX87FP,2021-05-25T16:11:39.027Z,,2023-02-05T20:34:16.487Z,0,77,5.184760093688965,0,4.1382975578308105,4,31,1,0,0,0,62.0,1.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Southwark, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
34,CLDP0038,Oaklands Secondary School,51.52880096435547,-0.0621999986469745,,,6.0,20.0,School,0,https://api.breathelondon.org/assets/images/CLDP0038.jpeg,"Oaklands Secondary School is a comprehensive community school of 909 11 – 18 learners. Located in Bethnal Green, the school is committed to serving the local community and being active citizens in the wider international community.",1.0,normal,99.0,excellent,nominal,healthy,AF3386RN,2021-05-27T10:26:54.167Z,,2023-02-05T20:36:57.843Z,0,125,5.197220325469971,0,4.12500524520874,4,31,1,0,0,0,86.0,2.0,Measurement,,,,,17.0,2.0,Trigger,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
35,CLDP0039,Prior Weston Primary School,51.521480560302734,-0.0926499962806701,,,2.5,8.800000190734863,School,0,https://api.breathelondon.org/assets/images/CLDP0039.jpg,"Prior Weston Primary School and Children’s Centre is located in South Islington. It is a special place in a unique location, in the heart of the community it serves. The campus serves many children and families from a range of backgrounds and cultures and this vibrant blend makes the Prior Weston community a unique and energising place to be.",1.0,normal,98.0,excellent,nominal,healthy,AF671XJ6,2021-05-28T11:49:25.113Z,,2023-02-05T20:35:47.967Z,0,100,5.173070430755615,0,4.0928826332092285,4,29,1,0,0,0,62.0,1.0,Measurement,,,,,14.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Islington, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
36,CLDP0040,Bonner Primary School,51.52930068969727,-0.0487300008535385,,,2.0,3.700000047683716,School,0,https://api.breathelondon.org/assets/images/CLDP0040.jpg,Bonner Primary School Bethnal Green is a two form entry school taking children from Reception until Year 6. The school has achieved UNICEF's Gold Award as a Rights Respecting School.,1.0,normal,99.0,excellent,nominal,healthy,AJMHR6VY,2021-05-27T11:37:58.127Z,,2023-02-05T20:49:32.957Z,0,106,5.22476053237915,0,4.142728328704834,4,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
37,CLDP0042,Tower Bridge Primary School,51.501949310302734,-0.0775600001215934,,Roadside,2.299999952316284,3.400000095367432,School,0,https://api.breathelondon.org/assets/images/CLDP0042.jpg,"Tower Bridge Primary School is one of three Bridges Federation Schools. It is located next to the iconic Tower Bridge, near the Thames and the Tower of London. \r\nThe school is part of a diverse community in which a wide range of faiths, languages and cultures are represented.",1.0,normal,98.0,excellent,nominal,healthy,ALS35W89,2021-05-25T13:35:29.190Z,,2023-02-05T20:56:46.370Z,0,100,5.16100025177002,0,4.085128784179688,4,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Southwark, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
38,CLDP0043,St Annes C of E Primary School,51.456180572509766,-0.1893970072269439,,,2.5,3.5,School,0,https://api.breathelondon.org/assets/images/CLDP0043.jpg,"St Anne’s is a one-form entry school in the heart of a diverse and vibrant Wandsworth community. Activities include, collaboration with neighbouring schools, exploring and understanding how to care for their environment, supporting local elderly people within the community, communicating and sharing experiences with their link school in New Delhi, India and taking part in an annual United Nations General Assembly, where pupils debate global issues with other schools.",1.0,normal,99.0,excellent,nominal,healthy,AXQGZCGM,2021-05-26T12:08:38.787Z,,2023-02-05T21:28:30.610Z,0,111,5.181130409240723,0,4.171527862548828,4,29,1,0,0,0,87.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, V1, Wandsworth",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
39,CLDP0044,Alice Model Nursery School,51.5210189819336,-0.0466729998588562,,,1.5,14.0,School,0,https://api.breathelondon.org/assets/images/CLDP0044.jpg,"Alice Model Nursery School is a small, warm and welcoming school in the heart of London’s East End.\r\nProviding a safe, exciting and inclusive learning environment for children full of stimulating, inspiring learning opportunities.\r\nAlice Model MBE was an East End social reformer who inspired the development of the Nursery. Developed from the Jewish day nursery she founded in 1901, it was for children of all religions, an ethos which continues to this day.",1.0,normal,99.0,excellent,nominal,healthy,AYX0GP8K,2021-05-27T15:46:40.417Z,,2023-02-05T19:28:16.093Z,0,80,5.212810516357422,0,4.143835544586182,4,27,1,0,0,0,84.0,2.0,Measurement,,,,,15.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
40,CLDP0047,Rachel Keeling Nursery,51.527591705322266,-0.047334998846054,,Urban Background,2.0999999046325684,18.0,School,0,https://api.breathelondon.org/assets/images/CLDP0047.jpg,"Rachel Keeling Nursery School is a state maintained school in Bethnal Green, Tower Hamlets, providing nursery places for 3 & 4 year olds. The school was named in honour of one of the suffragettes; Rachel Susanna Keeling. Driven by quality with a highly dedicated multi disciplinary staff, children at the nursery engage in a wide range of learning experiences.",300.0,normal,95.0,excellent,nominal,healthy,AT9GB7LJ,2021-05-28T15:34:19.967Z,,2023-02-05T21:14:38.510Z,0,0,0.0,0,3.9488837718963614,7,28,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Solar300, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
41,CLDP0048,Meath Gardens Children's Centre,51.52886581420898,-0.0447708927094936,,,2.400000095367432,0.3899999856948852,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/b43c7786099d180b494e28d009f8562d3734e2600f40ca1d04dcfaf4fc9fbebd,"This is one of nine Nodes deployed at locations which are expected to have low pollution levels, but which are representative of large areas around them.  This provides balance across the network with many other Nodes being at higher pollution locations.\r\n\r\nWith the help of Tower Hamlets local authority, this node has been installed on Smart Street, near Meath Gardens Children and Family Centre. Meath Gardens Children and Family Centre is used by many parents and children in the community. It hosts health clinics as well as, baby and toddler groups.  The node will also be representing those living nearby and those using Meath Gardens Park.",300.0,normal,99.0,excellent,nominal,healthy,AKCQ897B,2021-10-06T08:21:21.247Z,,2023-02-05T20:45:09.340Z,0,0,0.0,0,4.132759094238281,7,29,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Coldspot, Deployed, Solar300, Tower Hamlets, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
42,CLDP0051,"Tavistock Road, Hillingdon",51.51137924194336,-0.4777109920978546,,Roadside,2.5,0.75,,0,,This Node was located on Tavistock Road because the local community had raised concerns over the impact of traffic associated with nearby industrial uses.,300.0,normal,98.0,excellent,nominal,healthy,A7R2JL8S,2021-06-03T11:31:59.483Z,,2023-02-05T20:19:42.357Z,0,0,0.0,0,4.0773749351501465,7,27,1,0,0,0,56.0,1.0,Measurement,,,,,18.0,2.0,Trigger,,,,1,GLA,Solar,Y,"Deployed, Hillingdon, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
43,CLDP0052,Stockwell Primary,51.466705322265625,-0.1174734607338905,,,2.400000095367432,10.0,School,0,https://api.breathelondon.org/assets/images/CLDP0052.jpg,"Stockwell Primary School is located in Lambeth for children aged two to eleven years old. With an experienced and passionate team of staff, committed to providing each and every child with an exceptional start to their education by creating a unique and interesting learning environment, full of opportunities within and beyond the classroom.\r\nThis node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1.0,normal,99.0,excellent,nominal,healthy,AM86S1FB,2021-06-08T13:14:05.670Z,,2023-02-05T20:57:56.120Z,0,74,5.189060211181641,0,4.156020164489746,4,27,1,0,0,0,,,,,,,,,,,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Lambeth, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
44,CLDP0053,East Sheen Primary School,51.46511459350586,-0.2547360062599182,,,2.700000047683716,28.5,School,0,https://api.breathelondon.org/assets/images/CLDP0053.jpg,"East Sheen Primary is a community school on the Upper Richmond Road in The London Borough of Richmond upon Thames. It's a three form entry primary school with an excellent reputation for providing fun and happiness, combined with high standards of education. As a school, they are committed to providing an outdoor environment for children that will provide stimulating and challenging learning. Such an environment supports both the curriculum and the extended school day programme.\r\nThis node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1.0,normal,99.0,excellent,nominal,healthy,A0WCGYXY,2021-06-08T16:33:28.067Z,,2023-02-05T20:05:44.387Z,0,82,5.220820426940918,0,4.147158622741699,4,25,1,0,0,0,53.0,1.0,Measurement,,,,,7.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Richmond upon Thames, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
45,CLDP0055,St James Hatcham C of E School,51.47413635253906,-0.0385399982333183,,,2.0,13.5,School,0,https://api.breathelondon.org/assets/images/CLDP0055.jpg,"St. James Hatcham CE Primary School is an inclusive and aspirational community, committed to ensuring that every single child develops to the best of their ability and excels in all areas. The school is located just south of New Cross Gate Station, close to the A2.",1.0,normal,98.0,excellent,nominal,healthy,A4SJ326S,2021-06-08T09:48:36.907Z,,2023-02-05T20:12:50.630Z,0,110,5.173050403594971,0,4.072944164276123,4,27,1,0,0,0,71.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Lewisham, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
46,CLDP0057,Oxford Gardens Primary School,51.51657104492188,-0.2184949964284896,,,3.0,5.599999904632568,School,0,https://api.breathelondon.org/assets/images/CLDP0057.jpg,"Oxford Gardens Primary School is a unique learning community in the heart of North Kensington. The school strives to develop a rich and varied curriculum to enable learners to achieve their aspirations. The school's Vision is that every pupil will strive to be the very best that they can be. Creativity and Innovation, underpinned by high standards and expectations for all are at the heart of all of the school's activities.\r\nThis node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school.",1.0,normal,98.0,excellent,nominal,healthy,AM79N4KZ,2022-04-28T13:15:00.000Z,,2023-02-05T20:56:45.637Z,0,77,5.180830478668213,0,4.096205711364746,4,25,1,0,0,0,,,,,,,,,,,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Kensington and Chelsea, Recalibrated, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
47,CLDP0060,Gospel Oak Primary School,51.55548095703125,-0.1523385047912597,,,2.5999999046325684,37.70000076293945,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/2af5aeb242066aacb5d36e40a0de494b9d06b46255075b10ee9a3cddda623662,"Gospel Oak Primary School is committed to being an inclusive, community school. Through a broad and relevant curriculum the school aims to provide every child with the opportunity to develop their own interests and meet new challenges.",300.0,normal,99.0,excellent,nominal,healthy,A3H21B53,2021-06-10T11:32:10.890Z,,2023-02-05T20:03:30.500Z,0,0,0.0,0,4.136082172393799,7,31,1,0,0,0,48.0,1.0,Measurement,,,,,8.0,1.0,Measurement,,,,1,GLA,Solar,Y,"CHILL, Camden, Deployed, GLA, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
48,CLDP0061,St Mary Magdalene CE School,51.49459838867188,0.0084787998348474,,,2.700000047683716,23.0,School,0,https://api.breathelondon.org/assets/images/CLDP0061.jpg,"St. Mary Magdalene CE School Peninsula site is the first all- through school in Royal Greenwich. The school is committed to developing both academic and personal excellence, applauding achievement, cherishing success and celebrating diversity.",300.0,normal,99.0,excellent,nominal,healthy,AKQSLMC0,2021-06-22T20:34:13.227Z,,2023-02-05T20:52:45.140Z,0,0,0.0,0,4.150481700897217,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Greenwich, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
49,CLDP0062,Scotts Primary School,51.543975830078125,0.2117630690336227,,,2.700000047683716,92.0,School,0,https://api.breathelondon.org/assets/images/CLDP0062.jpg,"Scotts Primary is a community school catrering for children between the ages of 4 to 11 years of age. The school is fortunate to have large open spaces around the school, where children are free to play.  These include quiet spaces, where shaded seating is available. Scotts is placed at the very top of the 2017-18 Havering Primary School League tables for pupil progress and attainment and has achieved 16th place out of all the schools in England.",300.0,normal,99.0,excellent,nominal,healthy,AP2GNB15,2021-06-22T20:17:35.273Z,,2023-02-05T21:02:22.960Z,0,0,0.0,0,4.134974479675293,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Havering, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
50,CLDP0063,The Orion Primary School,51.608917236328125,-0.2461719959974289,,,2.400000095367432,64.0,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/9cb5c466c9735cba90586e4633f5f9cdcfe3e0a31e2aa47897f46f30dfd03232,"The Orion Primary School, which opened in 2000, aims to provide a primary school education with a difference. The school inspires children to be kind, caring individuals with high aspirations and very high standards in the essential academic areas of reading, writing and maths.\r\nThis node is sponsored by the Mayor of London to measure the air pollution the children and staff experience while at school. It is located in the children’s playground near doors and windows leading to the classrooms.",300.0,normal,99.0,excellent,nominal,healthy,APP20K6Y,2021-06-10T16:23:00.390Z,,2023-02-05T21:04:51.713Z,0,0,0.0,0,4.141620635986328,7,31,1,0,0,0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Barnet, CHILL, Deployed, GLA, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
51,CLDP0066,Wessex Gardens Primary School,51.57167053222656,-0.2100799977779388,,Urban Background,3.299999952316284,12.0,School,0,https://api.breathelondon.org/assets/images/CLDP0066.jpg,"Wessex Gardens Primary School in Brent aims to grow kind, confident, resilient and independent lifelong learners in a trusting and honest environment. Pupils are motivated and supported to reach their full potential as they continue to aspire to excellence. ",1.0,normal,98.0,excellent,nominal,healthy,AZ28QML0,2021-06-10T14:27:33.357Z,,2023-02-05T19:28:16.717Z,0,67,5.165040016174316,0,4.107282161712647,4,31,1,0,0,0,81.0,2.0,Measurement,,,,,9.0,1.0,Measurement,,,,1,GLA,Mains,Y,"Barnet, CHILL, Deployed, GLA, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
52,CLDP0068,Oakdale Junior School,51.59236145019531,0.0339615605771541,,,2.700000047683716,120.0,School,0,https://api.breathelondon.org/assets/images/CLDP0068.jpg,Oakdale Junior School is a community school in the London Borough of Redbridge. The school admits children between the ages of seven and eleven.,300.0,normal,99.0,excellent,nominal,healthy,A20KSGXX,2021-06-22T21:27:04.817Z,,2023-02-05T20:07:19.857Z,0,0,0.0,0,4.133866786956787,7,24,1,0,0,0,74.0,2.0,Measurement,,,,,13.0,1.0,Measurement,,,,1,GLA,Solar,Y,"CHILL, Deployed, GLA, Redbridge, Solar300, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
53,CLDP0069,St John's Upper Holloway CE Primary School,51.56251525878906,-0.1328659951686859,,,2.200000047683716,15.5,School,0,https://api.breathelondon.org/assets/images/CLDP0069.jpg,"St John's Upper Holloway C.E. Primary School is a one form entry primary school, catering for children from 3 to 11 years old. As a church school, it serves the diverse local community and prides itself on its supportive, inclusive ethos.",1.0,normal,98.0,excellent,nominal,healthy,A9RZ5BZP,2021-06-11T10:41:49.007Z,,2023-02-05T20:27:53.810Z,0,104,5.193050384521484,0,4.091774940490723,4,31,1,0,0,0,88.0,2.0,Measurement,,,,,10.0,1.0,Measurement,,,,1,GLA,Mains,Y,"CHILL, Deployed, GLA, Islington, V1",Mayor of London,Mayor of London,Feb  5 2023  8:00PM
